index,type,sourceName,sourceVersion,unit,creationDate,datetime,endDate,hr,device
376,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
377,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
378,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,58.0,
379,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,82.0,
380,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
381,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
382,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
383,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
384,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
385,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
386,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
387,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
388,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
389,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
390,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
391,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
392,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
393,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
394,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
395,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
396,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
397,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
398,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
399,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
400,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
401,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
402,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
403,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
404,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
405,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
406,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
407,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
408,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
409,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
410,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
411,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
412,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
413,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
414,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,58.0,
415,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:28:10+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,99.0,
416,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
417,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
418,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
419,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
420,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
421,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
422,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
423,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
424,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
425,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
426,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
427,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
428,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
429,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
430,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
431,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
432,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
433,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
434,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
435,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
436,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
437,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
438,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
439,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
440,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
441,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
442,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
443,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
444,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
445,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
446,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
447,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
448,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
449,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
450,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,58.0,
451,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,102.0,
452,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,70.0,
453,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:20:17+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,106.0,
454,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
455,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
456,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
457,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
458,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
459,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
460,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
461,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
462,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
463,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
464,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
465,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
466,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
467,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
468,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
469,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
470,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
471,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
472,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
473,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
474,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
475,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
476,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
477,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
478,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
479,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
480,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
481,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
482,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
483,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
484,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
485,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
486,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
487,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
488,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,58.0,
489,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,102.0,
490,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,70.0,
491,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:38:02+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,106.0,
492,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
493,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
494,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
495,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
496,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
497,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
498,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
499,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
500,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
501,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
502,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
503,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
504,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
505,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
506,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
507,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
508,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
509,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
510,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
511,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
512,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
513,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
514,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
515,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
516,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
517,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
518,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
519,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
520,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
521,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
522,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
523,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
524,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
525,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
526,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,58.0,
527,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 13:00:00,2022-12-16 14:00:00+01:00,102.0,
528,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,66.0,
529,HeartRate,Mi Fitness,2,count/min,2022-12-16 14:51:54+01:00,2022-12-16 14:00:00,2022-12-16 15:00:00+01:00,108.0,
530,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
531,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
532,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
533,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
534,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
535,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
536,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
537,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
538,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
539,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
540,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
541,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
542,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
543,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
544,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
545,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
546,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
547,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
548,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
549,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
550,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
551,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
552,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
553,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
554,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
555,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
556,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
557,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
558,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
559,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
560,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
561,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
562,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
563,HeartRate,Mi Fitness,2,count/min,2022-12-16 15:05:37+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
